Red ROI - X,,,Blue ROI - X,,,Blue ROI - Y,,,Green ROI - X,,,Green ROI - Y,,,Orange ROI - X,,,Orange ROI - Y,,,Yellow ROI - X,,,Yellow ROI - Y,,,Pink ROI - X,,,Pink ROI - Y,,,Purple ROI - X,,,Purple ROI - Y,,,Red ROI - X,,,Red ROI - Y,,,Blue ROI - X,,,Blue ROI - Y,,,Green ROI - X,,,Green ROI - Y,,,Orange ROI - X,,,Orange ROI - Y,,,Yellow ROI - X,,,Yellow ROI - Y,,,Pink ROI - X,,,Pink ROI - Y,,,
Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,
Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,
3.0018,37.5338,,3.0018,9.1525,,3.0018,27.5915,,3.0018,22.5219,,3.0018,145.3012,,3.0018,74.1582,,3.0018,70.1305,,3.0018,31.1805,,3.0018,25.2846,,3.0018,2.8337,,3.0018,216.1279,,3.0018,2.8337,,3.0018,216.1279,,3.0018,27.5002,,3.0018,77.9864,,3.0018,10.0029,,3.0018,56.2589,,3.0018,16.0831,,3.0018,275.4372,,3.0018,31.3456,,3.0018,17.2570,,3.0018,12.7179,,3.0018,25.3303,,3.0018,39.3756,,3.0018,237.7516,,
3.1018,44.1775,,3.1018,8.2971,,3.1018,34.3337,,3.1018,20.8842,,3.1018,196.8927,,3.1018,34.7721,,3.1018,27.6856,,3.1018,34.1133,,3.1018,16.9864,,3.1018,12.9733,,3.1018,773.7720,,3.1018,12.9733,,3.1018,773.7720,,3.1018,31.1109,,3.1018,75.8107,,3.1018,8.6876,,3.1018,32.1452,,3.1018,21.7313,,3.1018,816.7313,,3.1018,31.1953,,3.1018,112.8657,,3.1018,12.1869,,3.1018,34.4027,,3.1018,14.2140,,3.1018,119.4805,,
3.2019,19.3772,,3.2019,16.5355,,3.2019,27.4927,,3.2019,30.5557,,3.2019,244.8407,,3.2019,34.4916,,3.2019,14.5666,,3.2019,23.1532,,3.2019,14.1690,,3.2019,5.8295,,3.2019,609.6119,,3.2019,5.8295,,3.2019,609.6119,,3.2019,67.4382,,3.2019,60.9042,,3.2019,9.1880,,3.2019,33.9250,,3.2019,35.0674,,3.2019,833.2881,,3.2019,29.2331,,3.2019,129.8400,,3.2019,14.6744,,3.2019,13.5450,,3.2019,17.6057,,3.2019,77.5197,,
3.3020,60.6525,,3.3020,13.6005,,3.3020,19.8748,,3.3020,36.6596,,3.3020,146.5342,,3.3020,50.5685,,3.3020,43.3162,,3.3020,19.2143,,3.3020,35.2371,,3.3020,24.8895,,3.3020,459.5422,,3.3020,24.8895,,3.3020,459.5422,,3.3020,48.1973,,3.3020,42.1344,,3.3020,18.3506,,3.3020,49.8665,,3.3020,8.7963,,3.3020,139.9240,,3.3020,19.1207,,3.3020,77.2893,,3.3020,24.1965,,3.3020,17.2818,,3.3020,5.4705,,3.3020,194.4513,,
3.4020,60.9227,,3.4020,2.3276,,3.4020,27.3327,,3.4020,14.9293,,3.4020,158.0313,,3.4020,59.1895,,3.4020,107.1270,,3.4020,6.1244,,3.4020,19.7176,,3.4020,15.0387,,3.4020,834.8180,,3.4020,15.0387,,3.4020,834.8180,,3.4020,36.2425,,3.4020,105.0637,,3.4020,17.7493,,3.4020,48.8458,,3.4020,26.2377,,3.4020,265.7075,,3.4020,14.1160,,3.4020,122.7315,,3.4020,41.8973,,3.4020,19.4929,,3.4020,21.0600,,3.4020,157.1094,,
3.5021,38.8363,,3.5021,5.8025,,3.5021,28.0252,,3.5021,24.8166,,3.5021,58.5908,,3.5021,67.8319,,3.5021,56.4458,,3.5021,15.8872,,3.5021,7.4965,,3.5021,19.8545,,3.5021,616.8752,,3.5021,19.8545,,3.5021,616.8752,,3.5021,80.4809,,3.5021,49.2699,,3.5021,12.3953,,3.5021,74.9354,,3.5021,26.6051,,3.5021,230.1472,,3.5021,42.7591,,3.5021,36.7704,,3.5021,29.2471,,3.5021,26.1992,,3.5021,37.3340,,3.5021,34.2905,,
3.6021,38.3034,,3.6021,8.6047,,3.6021,16.5458,,3.6021,17.9880,,3.6021,106.0347,,3.6021,43.3724,,3.6021,31.3661,,3.6021,6.4730,,3.6021,42.5247,,3.6021,27.3071,,3.6021,134.3747,,3.6021,27.3071,,3.6021,134.3747,,3.6021,83.0112,,3.6021,83.6690,,3.6021,8.1631,,3.6021,80.5656,,3.6021,7.1879,,3.6021,768.7980,,3.6021,23.3532,,3.6021,17.7117,,3.6021,6.2724,,3.6021,55.1177,,3.6021,40.1253,,3.6021,98.3091,,
3.7022,102.5507,,3.7022,11.5842,,3.7022,12.1775,,3.7022,11.7502,,3.7022,156.3892,,3.7022,27.0155,,3.7022,64.4722,,3.7022,19.7614,,3.7022,61.3853,,3.7022,33.6008,,3.7022,978.1107,,3.7022,33.6008,,3.7022,978.1107,,3.7022,92.4523,,3.7022,35.5211,,3.7022,14.5387,,3.7022,48.6339,,3.7022,9.1765,,3.7022,611.3078,,3.7022,34.3775,,3.7022,21.4890,,3.7022,8.1489,,3.7022,45.5197,,3.7022,33.4648,,3.7022,71.1745,,
3.8022,34.5596,,3.8022,10.3026,,3.8022,14.0152,,3.8022,16.6109,,3.8022,117.3288,,3.8022,59.2453,,3.8022,83.6043,,3.8022,25.4356,,3.8022,17.5957,,3.8022,22.9775,,3.8022,1045.0290,,3.8022,22.9775,,3.8022,1045.0290,,3.8022,80.0783,,3.8022,34.5014,,3.8022,27.4221,,3.8022,34.8954,,3.8022,24.3089,,3.8022,286.5547,,3.8022,43.5157,,3.8022,17.8117,,3.8022,11.0872,,3.8022,12.1639,,3.8022,3.9559,,3.8022,45.2304,,
3.9023,115.2706,,3.9023,12.4238,,3.9023,18.0067,,3.9023,15.8989,,3.9023,120.4011,,3.9023,46.3646,,3.9023,63.1810,,3.9023,10.0980,,3.9023,58.8805,,3.9023,12.3188,,3.9023,279.6357,,3.9023,12.3188,,3.9023,279.6357,,3.9023,62.6615,,3.9023,80.5307,,3.9023,23.0985,,3.9023,17.1483,,3.9023,24.5104,,3.9023,538.0524,,3.9023,36.1963,,3.9023,80.7070,,3.9023,7.4783,,3.9023,20.3577,,3.9023,59.8143,,3.9023,147.6818,,
4.0024,115.0667,,4.0024,8.7174,,4.0024,32.2539,,4.0024,39.3915,,4.0024,167.2810,,4.0024,42.3808,,4.0024,50.2259,,4.0024,0.8163,,4.0024,15.4417,,4.0024,18.1862,,4.0024,714.8606,,4.0024,18.1862,,4.0024,714.8606,,4.0024,52.2565,,4.0024,79.0392,,4.0024,26.0692,,4.0024,15.4233,,4.0024,2.3093,,4.0024,811.7072,,4.0024,46.4898,,4.0024,32.7821,,4.0024,10.3309,,4.0024,16.1305,,4.0024,74.8427,,4.0024,44.6500,,
4.1024,55.1159,,4.1024,13.9358,,4.1024,16.8216,,4.1024,25.6467,,4.1024,215.7917,,4.1024,94.1682,,4.1024,24.6274,,4.1024,2.9502,,4.1024,38.8492,,4.1024,4.6350,,4.1024,868.1040,,4.1024,4.6350,,4.1024,868.1040,,4.1024,29.1383,,4.1024,183.2363,,4.1024,20.4912,,4.1024,11.4218,,4.1024,7.7694,,4.1024,123.7952,,4.1024,28.4507,,4.1024,118.2509,,4.1024,11.8309,,4.1024,31.9796,,4.1024,45.9904,,4.1024,208.1352,,
4.2025,122.7346,,4.2025,15.0611,,4.2025,15.0184,,4.2025,17.2326,,4.2025,17.9278,,4.2025,71.3159,,4.2025,17.6081,,4.2025,2.2256,,4.2025,52.9715,,4.2025,9.4200,,4.2025,690.2263,,4.2025,9.4200,,4.2025,690.2263,,4.2025,70.3773,,4.2025,85.7034,,4.2025,20.4701,,4.2025,37.1368,,4.2025,6.3855,,4.2025,888.6006,,4.2025,44.8316,,4.2025,64.7787,,4.2025,14.2681,,4.2025,29.8409,,4.2025,23.5189,,4.2025,139.3145,,
4.3025,90.9714,,4.3025,15.6885,,4.3025,51.2206,,4.3025,18.2516,,4.3025,162.6310,,4.3025,51.3602,,4.3025,35.6991,,4.3025,6.8872,,4.3025,51.9674,,4.3025,22.4564,,4.3025,988.1370,,4.3025,22.4564,,4.3025,988.1370,,4.3025,80.1071,,4.3025,130.3145,,4.3025,23.3715,,4.3025,28.9020,,4.3025,14.2922,,4.3025,792.4818,,4.3025,8.9137,,4.3025,73.1935,,4.3025,29.7132,,4.3025,27.4519,,4.3025,17.8693,,4.3025,119.6669,,
4.4026,16.8284,,4.4026,13.5033,,4.4026,26.2926,,4.4026,14.3235,,4.4026,100.9811,,4.4026,76.9377,,4.4026,28.1905,,4.4026,10.9328,,4.4026,41.4324,,4.4026,24.9068,,4.4026,512.3306,,4.4026,24.9068,,4.4026,512.3306,,4.4026,71.9466,,4.4026,128.3284,,4.4026,16.6648,,4.4026,27.7992,,4.4026,11.0776,,4.4026,585.5117,,4.4026,25.2464,,4.4026,76.9173,,4.4026,27.8474,,4.4026,12.6325,,4.4026,48.0902,,4.4026,256.8310,,
4.5027,17.1816,,4.5027,9.4277,,4.5027,22.3351,,4.5027,25.2724,,4.5027,72.8258,,4.5027,83.6093,,4.5027,58.7460,,4.5027,7.2080,,4.5027,31.8854,,4.5027,13.5958,,4.5027,448.4385,,4.5027,13.5958,,4.5027,448.4385,,4.5027,78.1592,,4.5027,90.3619,,4.5027,6.2752,,4.5027,27.2478,,4.5027,16.9592,,4.5027,744.6406,,4.5027,77.6842,,4.5027,60.0323,,4.5027,7.7330,,4.5027,13.2809,,4.5027,38.5446,,4.5027,145.8340,,
4.6027,45.9382,,4.6027,9.0301,,4.6027,43.6528,,4.6027,22.2869,,4.6027,44.2749,,4.6027,63.3821,,4.6027,76.0942,,4.6027,21.2751,,4.6027,76.6621,,4.6027,27.9145,,4.6027,957.3685,,4.6027,27.9145,,4.6027,957.3685,,4.6027,78.8521,,4.6027,110.4739,,4.6027,2.6848,,4.6027,27.2702,,4.6027,28.9981,,4.6027,789.4901,,4.6027,46.2903,,4.6027,90.7990,,4.6027,14.3157,,4.6027,10.0553,,4.6027,14.2338,,4.6027,148.6132,,
4.7028,79.1786,,4.7028,6.8253,,4.7028,14.4807,,4.7028,29.3342,,4.7028,131.2341,,4.7028,12.5237,,4.7028,79.2519,,4.7028,22.0763,,4.7028,109.0479,,4.7028,29.9835,,4.7028,580.1160,,4.7028,29.9835,,4.7028,580.1160,,4.7028,48.2775,,4.7028,104.5141,,4.7028,5.3483,,4.7028,19.4207,,4.7028,24.8357,,4.7028,651.7256,,4.7028,17.5371,,4.7028,11.4577,,4.7028,8.6863,,4.7028,11.4540,,4.7028,6.9495,,4.7028,134.2179,,
4.8028,37.7288,,4.8028,3.1094,,4.8028,48.2034,,4.8028,37.3377,,4.8028,186.1050,,4.8028,17.3153,,4.8028,38.9929,,4.8028,24.6134,,4.8028,103.8830,,4.8028,13.4132,,4.8028,1426.0760,,4.8028,13.4132,,4.8028,1426.0760,,4.8028,49.0180,,4.8028,148.4558,,4.8028,13.5520,,4.8028,39.2013,,4.8028,20.8790,,4.8028,324.2604,,4.8028,42.4665,,4.8028,109.8970,,4.8028,6.8365,,4.8028,15.0940,,4.8028,16.2900,,4.8028,141.5498,,
4.9029,49.5976,,4.9029,8.0186,,4.9029,79.5674,,4.9029,23.1244,,4.9029,184.1918,,4.9029,7.8365,,4.9029,65.3228,,4.9029,23.8536,,4.9029,71.8478,,4.9029,13.1740,,4.9029,1153.0190,,4.9029,13.1740,,4.9029,1153.0190,,4.9029,82.7657,,4.9029,159.0195,,4.9029,4.8085,,4.9029,39.2608,,4.9029,30.5526,,4.9029,634.9512,,4.9029,53.3068,,4.9029,105.6349,,4.9029,1.6241,,4.9029,48.1909,,4.9029,36.6705,,4.9029,171.6004,,
5.0030,45.5743,,5.0030,14.7584,,5.0030,50.8189,,5.0030,10.8099,,5.0030,142.5049,,5.0030,90.8591,,5.0030,114.1455,,5.0030,15.4259,,5.0030,42.4948,,5.0030,24.3328,,5.0030,605.6219,,5.0030,24.3328,,5.0030,605.6219,,5.0030,111.4143,,5.0030,214.3764,,5.0030,4.2663,,5.0030,31.8636,,5.0030,26.7962,,5.0030,840.9155,,5.0030,63.0295,,5.0030,114.4173,,5.0030,19.1010,,5.0030,48.7597,,5.0030,51.2000,,5.0030,120.9764,,
5.1030,54.3985,,5.1030,7.1740,,5.1030,39.3638,,5.1030,21.1799,,5.1030,119.9643,,5.1030,88.8039,,5.1030,102.1483,,5.1030,21.8122,,5.1030,100.9367,,5.1030,24.1923,,5.1030,1227.7530,,5.1030,24.1923,,5.1030,1227.7530,,5.1030,61.5285,,5.1030,109.0047,,5.1030,11.4027,,5.1030,14.1028,,5.1030,25.8728,,5.1030,661.6194,,5.1030,44.8523,,5.1030,37.4506,,5.1030,28.9786,,5.1030,21.7106,,5.1030,33.8787,,5.1030,141.7776,,
5.2031,64.8440,,5.2031,13.1816,,5.2031,45.1935,,5.2031,18.2396,,5.2031,107.7808,,5.2031,32.7028,,5.2031,93.0750,,5.2031,14.5668,,5.2031,58.9393,,5.2031,22.7384,,5.2031,389.6890,,5.2031,22.7384,,5.2031,389.6890,,5.2031,26.9677,,5.2031,52.3399,,5.2031,21.9823,,5.2031,35.9568,,5.2031,35.9061,,5.2031,560.5050,,5.2031,13.8530,,5.2031,66.4565,,5.2031,21.5280,,5.2031,23.4005,,5.2031,30.5584,,5.2031,189.8338,,
5.3031,96.5682,,5.3031,14.9718,,5.3031,27.5046,,5.3031,28.7648,,5.3031,61.5631,,5.3031,65.7058,,5.3031,69.4288,,5.3031,13.9172,,5.3031,3.0659,,5.3031,31.9999,,5.3031,1046.6260,,5.3031,31.9999,,5.3031,1046.6260,,5.3031,66.9715,,5.3031,112.5064,,5.3031,20.7744,,5.3031,70.6162,,5.3031,41.8526,,5.3031,1034.6730,,5.3031,43.6417,,5.3031,10.5820,,5.3031,22.8671,,5.3031,56.9545,,5.3031,28.6091,,5.3031,230.9913,,
5.4032,56.9977,,5.4032,24.1031,,5.4032,14.8192,,5.4032,17.0888,,5.4032,204.9376,,5.4032,55.5664,,5.4032,61.8688,,5.4032,15.5805,,5.4032,49.8417,,5.4032,26.6123,,5.4032,1270.7600,,5.4032,26.6123,,5.4032,1270.7600,,5.4032,57.5557,,5.4032,118.7645,,5.4032,9.9667,,5.4032,73.5492,,5.4032,9.8572,,5.4032,1137.7340,,5.4032,58.0895,,5.4032,105.4975,,5.4032,22.9220,,5.4032,52.3902,,5.4032,42.4785,,5.4032,264.6543,,
5.5033,91.8842,,5.5033,22.5048,,5.5033,4.9702,,5.5033,23.0643,,5.5033,397.4998,,5.5033,16.0341,,5.5033,55.7147,,5.5033,12.7172,,5.5033,22.5307,,5.5033,15.2420,,5.5033,1079.0070,,5.5033,15.2420,,5.5033,1079.0070,,5.5033,37.0563,,5.5033,266.5793,,5.5033,12.9081,,5.5033,48.2602,,5.5033,43.9583,,5.5033,1363.6790,,5.5033,36.7935,,5.5033,122.9118,,5.5033,12.6822,,5.5033,21.2964,,5.5033,32.0462,,5.5033,185.7255,,
5.6033,96.4142,,5.6033,8.0494,,5.6033,18.3599,,5.6033,21.9481,,5.6033,336.1679,,5.6033,41.1658,,5.6033,40.3557,,5.6033,21.2930,,5.6033,37.7475,,5.6033,19.8163,,5.6033,424.0930,,5.6033,19.8163,,5.6033,424.0930,,5.6033,37.4478,,5.6033,163.7059,,5.6033,20.1907,,5.6033,10.8883,,5.6033,57.0132,,5.6033,483.2306,,5.6033,24.3108,,5.6033,159.8264,,5.6033,21.0845,,5.6033,22.6724,,5.6033,28.4555,,5.6033,150.3475,,
5.7034,88.1375,,5.7034,8.9987,,5.7034,20.1842,,5.7034,53.2494,,5.7034,83.2980,,5.7034,56.1195,,5.7034,84.0748,,5.7034,26.7227,,5.7034,63.9926,,5.7034,21.4508,,5.7034,627.9363,,5.7034,21.4508,,5.7034,627.9363,,5.7034,50.4882,,5.7034,70.1011,,5.7034,8.0773,,5.7034,8.3067,,5.7034,41.0279,,5.7034,502.5214,,5.7034,85.1959,,5.7034,141.9466,,5.7034,15.2084,,5.7034,17.0211,,5.7034,22.7093,,5.7034,171.1178,,
5.8034,68.2732,,5.8034,6.7393,,5.8034,39.1202,,5.8034,41.2968,,5.8034,5.5095,,5.8034,41.5823,,5.8034,55.1604,,5.8034,17.6387,,5.8034,31.7046,,5.8034,22.9660,,5.8034,1006.4220,,5.8034,22.9660,,5.8034,1006.4220,,5.8034,73.1992,,5.8034,63.7197,,5.8034,9.8696,,5.8034,54.6479,,5.8034,32.2248,,5.8034,1162.9980,,5.8034,108.7079,,5.8034,92.9439,,5.8034,13.0656,,5.8034,21.7610,,5.8034,31.2820,,5.8034,110.6556,,
5.9035,98.4740,,5.9035,4.8743,,5.9035,59.2582,,5.9035,10.9470,,5.9035,45.9222,,5.9035,37.0972,,5.9035,16.3229,,5.9035,2.7370,,5.9035,18.6041,,5.9035,13.2196,,5.9035,680.8893,,5.9035,13.2196,,5.9035,680.8893,,5.9035,54.7706,,5.9035,93.2893,,5.9035,17.4427,,5.9035,85.5293,,5.9035,30.6860,,5.9035,961.2077,,5.9035,99.8432,,5.9035,58.4811,,5.9035,14.7901,,5.9035,43.1528,,5.9035,16.9889,,5.9035,32.8481,,
6.0036,45.9951,,6.0036,17.5713,,6.0036,45.1417,,6.0036,15.2042,,6.0036,100.1345,,6.0036,64.1287,,6.0036,37.1582,,6.0036,11.9752,,6.0036,62.2542,,6.0036,23.2632,,6.0036,130.5579,,6.0036,23.2632,,6.0036,130.5579,,6.0036,31.8911,,6.0036,105.1406,,6.0036,8.7275,,6.0036,67.4351,,6.0036,5.6794,,6.0036,421.2389,,6.0036,40.2052,,6.0036,19.7676,,6.0036,12.4645,,6.0036,27.0172,,6.0036,19.9672,,6.0036,147.8616,,
6.1036,65.6400,,6.1036,22.1759,,6.1036,68.1114,,6.1036,12.8957,,6.1036,253.5418,,6.1036,107.3375,,6.1036,36.2544,,6.1036,11.0173,,6.1036,61.1610,,6.1036,32.8187,,6.1036,713.6490,,6.1036,32.8187,,6.1036,713.6490,,6.1036,24.2357,,6.1036,62.9773,,6.1036,1.0445,,6.1036,53.5834,,6.1036,8.0630,,6.1036,476.3807,,6.1036,24.0107,,6.1036,62.6866,,6.1036,17.0340,,6.1036,7.4302,,6.1036,7.0339,,6.1036,198.2676,,
6.2037,92.2432,,6.2037,15.2151,,6.2037,37.2942,,6.2037,3.4038,,6.2037,288.6263,,6.2037,99.1850,,6.2037,33.1920,,6.2037,11.4796,,6.2037,34.5654,,6.2037,13.8302,,6.2037,940.3260,,6.2037,13.8302,,6.2037,940.3260,,6.2037,11.5831,,6.2037,153.9362,,6.2037,11.6672,,6.2037,55.2282,,6.2037,22.0150,,6.2037,445.8623,,6.2037,52.2104,,6.2037,20.9588,,6.2037,7.2679,,6.2037,6.2063,,6.2037,32.4572,,6.2037,114.4447,,
6.3037,65.7945,,6.3037,17.0299,,6.3037,13.8397,,6.3037,5.1854,,6.3037,145.6648,,6.3037,47.9572,,6.3037,32.1303,,6.3037,18.6566,,6.3037,44.6635,,6.3037,10.8350,,6.3037,1000.4340,,6.3037,10.8350,,6.3037,1000.4340,,6.3037,46.6229,,6.3037,75.3074,,6.3037,7.5929,,6.3037,73.5838,,6.3037,37.4069,,6.3037,224.6213,,6.3037,49.9979,,6.3037,33.5209,,6.3037,8.6857,,6.3037,30.2199,,6.3037,39.9488,,6.3037,47.6214,,
6.4038,34.0427,,6.4038,18.6516,,6.4038,32.2022,,6.4038,19.2021,,6.4038,227.3685,,6.4038,53.8504,,6.4038,14.8867,,6.4038,29.8149,,6.4038,52.5159,,6.4038,2.2959,,6.4038,1138.2520,,6.4038,2.2959,,6.4038,1138.2520,,6.4038,69.2075,,6.4038,17.3643,,6.4038,15.1325,,6.4038,60.9843,,6.4038,41.3455,,6.4038,828.0644,,6.4038,51.3874,,6.4038,72.2984,,6.4038,16.8211,,6.4038,29.8883,,6.4038,28.1015,,6.4038,18.1864,,
6.5038,30.8937,,6.5038,6.4751,,6.5038,37.8887,,6.5038,27.5697,,6.5038,196.7482,,6.5038,46.4765,,6.5038,60.7339,,6.5038,25.8400,,6.5038,62.0152,,6.5038,11.6315,,6.5038,1264.1570,,6.5038,11.6315,,6.5038,1264.1570,,6.5038,73.2548,,6.5038,139.9433,,6.5038,18.3337,,6.5038,54.3210,,6.5038,36.2594,,6.5038,893.7685,,6.5038,64.4553,,6.5038,80.5241,,6.5038,10.7879,,6.5038,21.0637,,6.5038,46.7314,,6.5038,134.4308,,
6.6039,70.4460,,6.6039,11.2063,,6.6039,22.0996,,6.6039,24.5706,,6.6039,38.6838,,6.6039,43.4022,,6.6039,89.2773,,6.6039,5.7561,,6.6039,6.8263,,6.6039,20.1727,,6.6039,660.6415,,6.6039,20.1727,,6.6039,660.6415,,6.6039,67.7097,,6.6039,186.0379,,6.6039,17.3792,,6.6039,60.6001,,6.6039,39.8159,,6.6039,784.5938,,6.6039,41.0203,,6.6039,96.8051,,6.6039,7.1495,,6.6039,5.1609,,6.6039,48.5464,,6.6039,211.8108,,
6.7040,39.6058,,6.7040,3.7933,,6.7040,14.3914,,6.7040,33.8055,,6.7040,121.5710,,6.7040,35.0914,,6.7040,70.8800,,6.7040,2.9460,,6.7040,44.4038,,6.7040,26.3614,,6.7040,768.3908,,6.7040,26.3614,,6.7040,768.3908,,6.7040,61.8865,,6.7040,27.2267,,6.7040,14.4102,,6.7040,36.2145,,6.7040,39.3426,,6.7040,521.8639,,6.7040,46.5953,,6.7040,123.9076,,6.7040,12.8977,,6.7040,30.4606,,6.7040,44.1912,,6.7040,218.4679,,
6.8040,36.0959,,6.8040,7.2382,,6.8040,38.4241,,6.8040,42.4043,,6.8040,94.1120,,6.8040,40.0467,,6.8040,79.6989,,6.8040,11.4259,,6.8040,30.4246,,6.8040,16.4050,,6.8040,891.1841,,6.8040,16.4050,,6.8040,891.1841,,6.8040,123.3098,,6.8040,112.1453,,6.8040,6.0191,,6.8040,72.2107,,6.8040,19.5403,,6.8040,285.9081,,6.8040,28.8424,,6.8040,82.8429,,6.8040,2.6654,,6.8040,50.2725,,6.8040,34.6161,,6.8040,217.1853,,
6.9041,20.8299,,6.9041,7.9004,,6.9041,66.5869,,6.9041,27.9988,,6.9041,127.2902,,6.9041,44.2899,,6.9041,107.1212,,6.9041,5.4153,,6.9041,65.8054,,6.9041,9.6458,,6.9041,890.8723,,6.9041,9.6458,,6.9041,890.8723,,6.9041,38.3214,,6.9041,107.3495,,6.9041,4.4213,,6.9041,84.6091,,6.9041,43.7503,,6.9041,346.2224,,6.9041,35.7213,,6.9041,71.6292,,6.9041,12.9173,,6.9041,55.9544,,6.9041,24.3418,,6.9041,162.6443,,
7.0041,84.8443,,7.0041,17.5041,,7.0041,24.9279,,7.0041,21.7707,,7.0041,213.3028,,7.0041,49.8784,,7.0041,62.5119,,7.0041,8.7950,,7.0041,33.9182,,7.0041,17.1943,,7.0041,1095.5280,,7.0041,17.1943,,7.0041,1095.5280,,7.0041,70.0998,,7.0041,153.0645,,7.0041,1.7355,,7.0041,35.8749,,7.0041,40.5351,,7.0041,339.9703,,7.0041,54.0439,,7.0041,83.3796,,7.0041,7.8360,,7.0041,47.2618,,7.0041,28.3958,,7.0041,112.0141,,
7.1042,115.4900,,7.1042,14.0099,,7.1042,41.7655,,7.1042,21.2691,,7.1042,191.3139,,7.1042,55.9877,,7.1042,78.0541,,7.1042,12.0977,,7.1042,51.7854,,7.1042,9.7333,,7.1042,1353.6940,,7.1042,9.7333,,7.1042,1353.6940,,7.1042,93.6091,,7.1042,27.6854,,7.1042,14.0226,,7.1042,27.2150,,7.1042,18.0214,,7.1042,409.7951,,7.1042,52.6736,,7.1042,26.5034,,7.1042,14.1750,,7.1042,21.0258,,7.1042,20.7033,,7.1042,135.0616,,
7.2043,69.0700,,7.2043,8.3186,,7.2043,52.8055,,7.2043,6.9545,,7.2043,87.5514,,7.2043,42.3204,,7.2043,114.5666,,7.2043,10.8369,,7.2043,45.6661,,7.2043,7.4639,,7.2043,1600.9330,,7.2043,7.4639,,7.2043,1600.9330,,7.2043,65.3794,,7.2043,68.1931,,7.2043,18.5699,,7.2043,8.8823,,7.2043,24.1107,,7.2043,305.7339,,7.2043,66.6489,,7.2043,61.9275,,7.2043,18.3825,,7.2043,7.7399,,7.2043,8.1513,,7.2043,132.7558,,
7.3043,41.9019,,7.3043,10.1655,,7.3043,60.0856,,7.3043,5.9154,,7.3043,125.0400,,7.3043,46.9912,,7.3043,98.1496,,7.3043,12.0264,,7.3043,27.5028,,7.3043,16.8774,,7.3043,1667.8580,,7.3043,16.8774,,7.3043,1667.8580,,7.3043,53.3998,,7.3043,112.3765,,7.3043,4.2024,,7.3043,37.1919,,7.3043,32.1041,,7.3043,214.3819,,7.3043,32.6209,,7.3043,97.3527,,7.3043,4.6480,,7.3043,42.1934,,7.3043,46.3039,,7.3043,79.6743,,
7.4044,55.5247,,7.4044,9.5361,,7.4044,72.0290,,7.4044,4.8916,,7.4044,64.0682,,7.4044,28.6858,,7.4044,47.8573,,7.4044,11.0283,,7.4044,30.7029,,7.4044,17.9692,,7.4044,1584.7670,,7.4044,17.9692,,7.4044,1584.7670,,7.4044,39.9079,,7.4044,106.6839,,7.4044,13.0885,,7.4044,71.7607,,7.4044,32.9053,,7.4044,700.0022,,7.4044,31.5178,,7.4044,27.9931,,7.4044,3.6819,,7.4044,50.1154,,7.4044,39.8281,,7.4044,56.4736,,
7.5044,94.7182,,7.5044,12.0905,,7.5044,46.8532,,7.5044,19.9505,,7.5044,118.0154,,7.5044,19.5482,,7.5044,44.4978,,7.5044,11.4855,,7.5044,34.1864,,7.5044,13.2094,,7.5044,992.6437,,7.5044,13.2094,,7.5044,992.6437,,7.5044,35.6390,,7.5044,48.7941,,7.5044,22.0560,,7.5044,91.5521,,7.5044,20.2081,,7.5044,750.5121,,7.5044,36.7317,,7.5044,43.6508,,7.5044,7.1995,,7.5044,47.9311,,7.5044,23.9631,,7.5044,148.3685,,
