Frequency (Hz),Red_X,Red_Y,Blue_X,Blue_Y,Green_X,Green_Y,Orange_X,Orange_Y,Yellow_X,Yellow_Y,Pink_X,Pink_Y,Purple_X,Red2_X,Red2_Y,Blue2_X,Green2_X,Orange2_X,Yellow2_X,Pink2_X
13.6102,13.1697,18.0419,24.4512,80.7753,42.6915,120.1787,5.0963,33.7046,12.0527,93.3058,13.2278,21.9224,12.9764,48.7271,106.982,25.2963,20.4987,3.9576,13.5385,8.9015
13.7103,30.2574,115.7905,22.1305,43.6094,53.0977,118.0107,14.1364,27.9429,32.0231,70.2729,34.9987,107.4082,16.5123,30.0652,71.4973,3.8965,25.0487,30.1852,43.8178,30.9806
13.8103,51.8114,165.8945,22.9706,41.3403,61.0626,101.6913,29.6397,9.7882,43.0852,73.5744,47.7231,107.5939,15.8692,21.5865,102.9792,26.1654,25.3868,54.7381,59.8141,52.6324
13.9104,27.5733,85.755,18.1916,58.656,33.0871,47.0966,18.6118,31.518,24.6044,68.1805,32.7009,34.322,26.3733,36.9089,14.1104,34.9908,19.7546,50.9545,51.6091,51.8263
14.0105,17.908,78.9344,7.3271,17.3429,11.267,31.5019,5.9054,13.7505,34.1091,138.0398,23.7504,45.4119,28.7132,16.1595,158.8717,13.1398,4.92,29.7871,67.351,29.1388
14.1106,49.9675,92.4947,36.9834,52.1489,29.4906,57.4334,27.0101,57.8679,27.4774,143.0826,52.4728,35.7981,43.7176,25.5627,159.8857,60.0284,29.8165,25.6618,105.7763,19.3387
14.2106,56.481,91.4415,42.6402,24.9441,33.5861,39.426,31.7127,41.033,22.6041,105.5058,49.3287,54.4825,36.4307,38.1584,173.6391,58.4033,45.6666,33.3517,107.9635,39.9795
14.3107,29.3734,94.0119,21.9783,56.0174,29.4378,53.099,10.881,13.2364,5.6042,45.6828,3.0308,120.5735,13.4435,15.2778,146.1899,28.2885,29.3538,15.6165,70.5838,52.8701
14.4108,15.07,45.3786,11.4043,118.9097,26.8811,43.1394,22.6602,42.731,33.7334,121.5456,60.2752,186.6536,22.5235,15.2608,177.802,71.9673,38.4605,19.2158,39.0467,59.165
14.5109,29.4869,62.8475,19.8117,107.3748,17.7424,96.8708,20.5088,41.6762,23.6806,138.1937,44.9012,72.5847,26.5899,35.2797,105.7814,60.9675,48.0974,29.7272,21.1875,29.1575
14.6109,15.565,58.8234,34.5581,70.061,45.6278,68.2731,18.392,49.4982,31.3608,173.4895,38.5637,63.8588,14.4235,54.252,153.3112,25.9514,39.5155,56.7782,34.5933,46.7604
14.711,25.0235,50.3366,32.6241,23.2157,31.5269,9.3775,20.9252,37.3829,40.8639,141.6755,41.5533,38.3766,36.6132,48.4595,184.3814,34.07,46.5692,64.1957,32.0264,40.4897
14.8111,9.8493,9.3331,13.1518,26.8725,11.5293,64.6583,3.4267,18.2854,35.0876,78.2572,14.507,56.9702,39.5826,26.5346,229.7251,35.8352,14.6559,49.6653,29.1903,23.5909
14.9112,28.8355,32.1873,29.5811,37.5874,17.8503,95.4028,19.8199,32.4068,45.8757,38.6701,39.3548,29.9874,38.9925,30.9002,169.8772,60.2305,14.511,59.1954,36.6744,45.1847
15.0112,45.5399,24.1436,23.3026,51.7697,23.4516,85.1782,30.6982,45.138,49.2712,36.0103,51.322,64.6232,43.6997,27.6109,139.3534,64.4526,18.2086,59.2079,48.9972,57.2986
15.1113,21.649,57.7282,15.3788,32.452,12.8593,52.1181,16.3622,23.358,27.0854,46.9146,17.7315,32.305,24.4353,20.1502,149.94,42.4789,19.0243,32.0816,28.2618,39.8776
15.2114,58.7835,70.16,42.5567,40.5366,47.9129,77.0596,37.5572,76.2595,23.1478,131.1427,55.5947,46.7622,71.5005,38.2272,55.2157,36.596,71.6897,50.4097,38.9647,29.1083
15.3115,97.6538,99.628,78.2121,34.3545,71.0244,96.12,56.3514,113.1878,51.466,163.8319,78.3124,44.9569,110.4957,56.5008,98.6214,86.5123,101.8937,70.4746,42.5629,32.2701
15.4115,68.4816,139.6647,58.323,67.0507,61.4672,20.1162,31.6852,82.6063,48.401,92.9713,49.7518,38.4754,80.2637,40.4719,277.8027,82.7674,74.3418,33.031,51.2305,41.6282
15.5116,37.3986,145.2991,52.4256,107.1592,51.9695,83.283,41.5242,114.0404,21.9355,215.2651,65.0245,67.4461,57.4254,43.8473,380.5382,47.2453,65.4067,71.5823,51.9592,98.6927
15.6117,144.0287,61.6598,123.4139,160.1958,119.0043,141.1672,103.3598,216.3475,119.7517,126.0057,143.0416,75.3315,111.7297,92.6392,320.742,113.5575,126.9491,136.7669,110.01,171.4765
15.7118,128.6674,84.6344,97.542,126.5551,99.7648,104.5955,84.4872,152.3292,89.0574,114.2915,112.4418,47.2598,91.9053,99.6449,164.9072,90.0336,100.9846,115.1246,84.3506,144.1168
15.8118,64.4421,82.0082,57.9232,67.7134,43.6705,96.9877,52.6585,84.6151,83.4354,132.8343,44.7081,139.0977,60.0122,64.7762,90.2994,80.357,75.0333,82.6213,46.8741,69.7581
15.9119,139.8357,166.1654,97.0261,158.0732,105.7144,124.3861,92.9621,154.7865,122.934,42.8583,93.893,178.2721,105.6414,98.3598,214.3826,127.9802,123.6794,122.132,68.1404,109.0727
16.012,111.099,85.1427,71.466,132.1419,95.8135,76.8378,75.7859,124.1718,92.4511,117.037,88.7016,108.9578,108.4712,57.2253,239.2305,90.978,93.2908,122.9896,56.8772,80.721
16.1121,86.4486,139.7072,53.7923,27.6576,64.4551,36.7182,47.8672,54.772,61.9347,95.3498,61.9025,66.1481,75.7523,35.7041,131.7837,73.2642,61.4935,54.9382,32.1387,62.6891
16.2121,40.286,67.9176,34.7607,93.6161,36.266,66.5851,20.2998,18.2342,33.2638,115.1715,35.9957,54.387,11.8082,52.0096,43.2294,29.6356,38.8524,13.2008,34.2148,58.8027
16.3122,19.8693,46.551,19.8549,43.8815,6.2889,35.7713,15.1165,21.4703,57.9865,194.9895,19.7991,52.4459,31.2068,36.0582,73.647,10.3766,27.6952,19.126,44.8874,43.7475
16.4123,19.9802,28.7417,29.6178,67.6677,36.4998,82.3933,21.0329,57.1027,44.0265,126.0577,35.1791,91.5479,36.2032,26.1558,188.158,23.2856,17.5597,19.3161,18.2438,63.5748
16.5124,29.4407,49.9073,17.8284,125.784,33.0086,101.8723,8.4224,66.3913,41.1952,104.2704,19.4614,27.0893,31.9343,30.85,106.4747,32.7102,16.1746,29.0971,68.2116,68.6454
16.6124,91.5164,197.7178,40.1451,176.9944,70.072,112.9339,38.7837,120.5722,90.1126,153.9647,78.6209,123.9541,73.4338,69.8707,70.9455,62.1532,63.6301,66.5444,92.7607,58.869
16.7125,91.7981,205.5822,51.5558,171.5695,70.1056,132.2057,57.1751,176.6227,67.5055,83.3013,91.1268,119.1969,87.8666,76.421,98.5982,59.5269,79.0333,65.4802,56.4957,70.2405
16.8126,39.3746,130.1031,25.2676,97.6979,31.1197,121.5587,38.4701,136.4887,10.0679,142.3324,39.9444,127.5952,47.1276,29.2147,150.1887,54.7706,39.3303,12.9352,28.0288,62.8141
16.9127,2.1419,82.1498,14.1905,62.3567,10.6826,100.1062,16.1638,81.155,31.0557,162.0103,13.6463,140.8961,13.801,17.017,132.3746,41.5697,11.0493,18.3723,35.7609,40.8883
17.0127,27.9794,42.5877,4.6329,95.6502,16.8538,70.525,2.685,98.0427,40.4362,76.7962,9.8367,109.0376,24.6693,42.0072,195.5421,10.3209,13.8727,23.9813,27.9495,20.3035
17.1128,26.4778,12.3714,8.4267,100.0078,15.8565,58.2088,2.2112,93.9855,21.7441,193.2986,9.1362,75.0723,25.0143,34.5171,160.4664,9.8234,13.4306,8.431,40.4318,12.9247
17.2129,20.9189,103.8548,9.7353,11.1461,36.647,106.869,10.8238,47.5257,65.2526,302.2796,9.9133,30.6512,20.3646,22.2973,130.6792,40.0725,17.9062,15.7631,14.9236,3.7049
17.313,46.7207,132.4709,10.6339,99.9053,38.9574,139.6699,23.4012,64.1083,55.8543,134.7818,20.9517,9.7279,33.0788,35.3723,94.0751,50.2441,25.5715,7.716,14.9103,23.7599
17.413,57.5267,44.6831,24.3899,117.7585,24.616,112.456,33.1951,63.3556,41.9954,16.155,21.564,47.3938,13.5046,39.0643,68.7142,18.3904,28.8695,21.5714,16.7621,55.4166
17.5131,62.8579,115.8886,32.473,88.0857,39.102,24.967,31.1836,61.5285,52.5003,83.2275,26.8853,72.8091,10.8654,44.2807,93.9181,10.2947,28.0116,43.5014,8.6724,65.8573
17.6132,39.5268,76.3673,27.4264,27.8232,34.8198,11.7758,23.5145,59.1499,50.8071,114.3033,27.3661,36.5215,24.3111,50.7231,233.791,34.4246,18.4735,35.654,35.6814,41.4425
17.7133,12.8023,107.8535,7.5136,22.0116,9.8289,23.0864,3.303,38.3037,32.353,163.5874,22.6228,7.0858,12.4647,19.9043,222.6657,40.3804,13.9529,6.5562,44.4356,11.5471
17.8133,19.9967,58.6142,35.9563,38.3849,38.0162,49.0334,27.6731,47.6687,21.8926,175.1059,32.0456,35.2098,32.8151,35.0823,140.153,42.9894,26.2303,38.0188,25.0621,51.2932
17.9134,44.7895,68.7016,35.0994,62.9057,35.3736,61.909,30.8907,32.8947,21.2977,96.194,32.1908,47.727,27.3493,27.2201,122.0197,65.0766,34.124,39.3279,33.9711,43.2995
18.0135,59.7443,162.0204,27.8271,48.7678,41.3418,52.7549,33.5101,38.2221,30.2299,60.8229,41.032,66.9625,9.3185,18.5521,122.3832,74.1553,45.0056,32.1877,33.4809,24.9589
18.1136,53.7959,139.2558,27.6967,27.4883,68.0097,134.7502,36.3313,67.6407,28.8068,84.31,43.177,63.4565,23.0492,41.3093,74.3727,70.0922,35.8644,21.8836,20.2401,9.4757
18.2136,42.4755,111.6168,31.8801,52.1447,67.9226,141.5227,36.6572,95.8014,16.3327,68.2366,32.0115,97.9776,50.5629,42.0538,88.0538,71.0878,31.9253,18.4361,13.2291,20.4819
18.3137,52.5063,75.7038,39.6917,61.2654,54.8927,92.1549,41.5606,75.3327,40.2077,70.8249,25.3363,40.2953,70.1917,65.4599,58.9542,74.9757,47.9754,12.2953,26.6128,38.2453
18.4138,40.1148,77.0526,23.2899,78.5755,20.6431,58.7046,21.5162,48.9844,40.4944,158.6558,12.2711,72.3165,55.4795,67.8762,23.3574,40.3734,31.3435,9.4236,18.9307,49.448
18.5139,69.6003,76.9791,43.1741,69.5453,49.019,18.6762,55.8917,49.8908,40.23,94.3362,49.1002,13.4981,37.2222,63.0557,134.5987,25.0779,53.381,39.5102,35.8008,92.7314
18.6139,82.4633,130.8951,63.2932,37.222,57.4051,19.2819,68.013,40.365,74.0704,97.675,79.0795,78.1536,63.1043,67.0402,218.1417,45.44,69.8914,47.232,54.3824,111.3396
18.714,39.0718,64.0909,29.2664,59.2698,44.9372,9.8141,27.8068,14.5143,57.7826,109.5632,24.3662,42.3976,29.7059,41.4917,144.1244,59.0355,18.2387,33.8294,19.762,31.216
18.8141,80.0272,49.6839,75.7597,72.1712,91.6827,57.8196,74.4332,57.3121,108.8984,207.7301,77.2715,83.0219,64.7171,53.212,152.7874,91.7885,65.7832,63.1173,90.8294,59.7793
18.9142,73.2477,127.0773,62.6877,41.0974,78.8309,84.2239,62.179,62.2489,86.0131,194.1106,80.4655,156.3513,56.7232,54.5931,174.4989,83.3916,72.573,66.3463,58.6099,50.0946
19.0142,15.5859,55.6667,4.8761,26.2194,16.9328,78.9115,6.5072,41.0492,22.9177,146.2393,25.5534,140.989,22.7883,2.2967,139.8643,1.3349,23.5512,24.9428,51.252,33.2181
19.1143,38.5804,23.3095,36.8761,37.2879,29.9325,61.1811,36.6453,15.2331,13.8077,201.4756,41.0361,98.2599,40.8605,33.9359,130.8333,58.1953,30.6429,12.3022,66.2236,29.7036
19.2144,35.2233,39.9591,40.6121,65.9534,50.0748,125.103,40.5027,46.6808,25.6279,154.8811,46.576,105.8095,33.9251,4.6849,27.3574,44.2575,22.6797,41.2075,56.8129,45.6442
19.3145,4.6686,80.1203,17.4046,46.1576,46.328,143.7197,24.5501,54.2238,18.3778,20.4804,16.634,27.8292,15.0405,34.6067,119.7694,8.5751,18.0726,42.1658,41.5794,38.0217
19.4145,37.9241,116.4019,41.2185,83.5029,32.6481,117.0975,30.4664,67.112,21.2295,125.0471,42.0916,46.5913,46.4578,37.396,40.8235,65.4921,37.2537,20.3304,63.1267,27.1709
19.5146,125.4667,57.6466,121.0422,96.9663,107.9964,134.1448,111.9699,81.2315,80.6725,168.0882,115.4055,44.9856,102.6618,90.7964,201.1755,123.7965,107.2815,71.8394,134.6751,61.1547
19.6147,258.5643,174.7397,221.1973,45.1328,243.3866,112.0856,230.3781,68.0923,169.1807,193.3657,227.4813,80.9302,219.3348,196.752,371.0662,179.2677,202.7713,171.9297,242.0956,166.2829
19.7148,257.4666,147.6224,229.0644,25.2207,261.3817,147.0607,252.8526,81.2565,203.0845,125.6888,244.0733,107.3533,242.2836,208.95,387.851,167.8895,214.9469,190.8695,265.7775,177.7558
19.8148,203.0373,91.7089,186.2217,40.0804,185.3648,100.3007,210.428,84.4707,195.8758,17.4993,194.6831,73.2354,209.9557,154.3613,272.8214,131.3647,190.2948,135.6275,219.1842,150.771
19.9149,299.579,211.6117,255.5649,38.532,269.0534,7.9692,275.8617,55.2733,241.2278,119.3,250.4467,78.7127,270.1784,212.4709,282.7583,241.7111,262.9918,203.1045,246.8987,206.9077
20.015,685.6476,575.2894,551.741,92.7729,643.5356,196.9289,593.827,41.0459,538.5548,130.9807,559.4531,53.3289,580.7466,481.7787,530.6826,502.331,543.4691,486.187,530.4,482.455
20.1151,958.1482,822.4742,764.6613,125.9286,909.4024,355.4205,821.0709,44.4946,762.6131,60.1801,790.5933,108.9172,814.6855,661.8733,801.8097,648.5788,741.0465,687.3023,701.2734,689.6923
20.2151,778.7576,601.1515,637.2876,91.7044,754.1783,283.0906,684.7443,45.3836,636.8431,73.4394,662.2137,150.5465,674.9308,556.7103,889.5132,536.0037,623.2704,552.1853,574.7045,560.2447
20.3152,523.8162,292.1937,447.6347,72.132,523.7559,165.8359,480.6314,49.4303,452.3102,16.3562,459.5311,64.2532,480.0477,413.2674,701.7976,393.0354,454.7009,373.127,403.1996,379.4996
20.4153,474.5111,388.2956,387.0828,44.2213,480.0477,227.4354,416.3007,49.7992,383.2344,87.2951,426.8803,136.3117,417.7527,368.6748,567.6788,319.0589,400.6217,346.9841,383.1595,355.8167
20.5154,279.8204,189.7575,234.2012,45.7939,299.3823,191.4691,250.8408,51.1646,220.3013,125.2744,274.5305,136.9232,249.2199,231.9355,428.9319,192.2161,248.9189,215.7595,257.4858,252.8273
20.6154,53.7481,116.0055,70.8865,13.8232,68.3619,85.2159,72.1342,27.6285,49.2278,156.1306,77.2778,17.4318,83.9538,88.2224,178.9728,69.4025,96.2197,41.5768,77.8535,124.5965
20.7155,114.0754,195.2592,96.7233,36.1481,91.4275,31.08,92.8505,15.2706,80.8314,137.9735,105.2366,44.2963,131.4632,108.8092,66.6673,89.5632,102.1085,96.7122,56.93,69.0474
20.8156,98.3623,352.6557,55.6753,39.5935,37.0327,67.884,50.1847,18.6817,70.7007,97.338,70.9474,59.7528,79.1459,49.032,152.1646,71.1355,58.1375,29.0477,72.0419,12.1299
20.9157,128.2559,408.6582,73.2821,23.9418,76.3415,134.1358,74.4124,9.5408,86.031,88.7411,79.6982,73.3116,72.6071,18.7964,150.8871,50.2633,70.2662,54.6087,80.879,89.5583
21.0157,118.3396,261.1168,90.3915,30.5478,99.7051,117.582,91.4184,20.1161,103.8616,74.3602,77.0458,134.0755,83.844,49.4713,204.6459,65.0553,89.7641,84.7234,68.3144,163.7117
21.1158,91.9998,132.1453,84.0713,76.0441,74.6741,63.7681,78.2808,28.8707,83.6356,69.0042,65.6537,125.3383,87.5539,73.6446,164.5307,58.3377,71.3028,74.6498,55.8341,166.6739
21.2159,50.2361,70.8724,49.7043,82.3099,39.8084,62.8502,39.9061,20.3112,22.8082,115.647,37.6252,59.1113,47.927,50.2712,137.1917,18.9504,37.4935,37.1183,36.1517,88.8716
21.316,45.0563,22.3084,19.9769,64.7211,52.5579,75.4097,27.6473,10.0957,47.9211,81.3551,44.5578,15.1887,28.1775,43.3397,156.631,37.2137,21.5099,30.5568,36.9528,44.6524
21.416,52.8612,39.744,53.4033,78.6029,74.5223,75.3179,50.5655,28.8064,68.6118,114.1018,67.35,59.121,27.1507,30.5708,122.1624,65.8896,29.6443,52.5721,71.8958,48.2345
21.5161,37.9823,72.9518,39.3477,49.7838,46.8168,26.0354,42.7333,42.9209,35.5467,131.474,33.4414,28.6522,20.1007,9.4937,97.453,73.1958,20.4016,40.6718,54.9793,52.7766
21.6162,44.7557,77.4456,30.4006,45.6577,22.1119,29.4687,37.0004,52.299,32.0466,61.3004,25.7246,78.6049,2.8523,10.5406,166.3011,49.8113,20.1953,10.5488,42.1808,61.3201
21.7163,52.382,37.4077,33.7393,24.372,21.1295,71.6195,38.8067,57.8024,53.2293,70.4784,43.4454,77.0595,23.8407,19.7986,98.1257,47.6108,26.4712,20.9231,21.1743,51.0824
21.8163,36.4387,78.6779,27.7187,39.5365,35.4634,85.2077,44.5919,52.1912,32.0604,47.2787,54.2298,63.9468,47.0795,17.8747,50.2907,67.7873,41.6555,30.5042,29.0342,65.8719
21.9164,30.5722,68.3745,30.8371,26.0271,36.0856,56.6627,48.4165,13.7263,22.4145,118.3247,43.1557,29.149,56.0151,8.0675,98.4297,75.7856,52.516,40.5995,47.6591,41.6543
22.0165,54.7745,82.7461,43.9355,77.1336,30.3384,64.5109,46.3986,42.0449,29.3468,141.0525,33.8622,66.9715,47.9372,27.1013,45.6367,82.5412,56.6027,39.1554,43.6309,53.4251
22.1166,44.0113,78.7825,35.2133,100.4539,22.819,80.5677,22.523,61.1947,20.6645,150.8852,35.2465,29.698,14.0318,28.0119,139.2588,56.2435,40.4078,32.484,53.97,31.5102
22.2166,37.2059,63.387,7.5461,97.2731,13.1684,77.504,22.6261,56.304,7.207,109.8905,31.4799,53.1767,24.7674,22.6463,143.1886,25.2899,13.7927,27.5063,63.5099,28.5131
22.3167,56.7655,83.694,18.6585,88.6289,24.4254,68.0618,45.2824,50.4052,28.1247,119.7988,42.1139,74.9644,59.4672,7.0389,78.1826,26.959,20.419,28.9092,50.5152,28.9952
22.4168,64.2961,79.8846,41.7711,62.5068,80.3538,70.5227,60.735,34.4872,61.4735,144.5847,51.9138,60.4562,82.1505,26.3659,62.5254,43.7314,41.82,36.1377,14.9197,44.4589
22.5169,65.5401,57.1045,60.1391,20.016,115.6739,154.8236,75.0437,24.4221,83.3223,165.1767,63.1521,9.9184,88.0833,59.3147,102.1333,60.4645,62.0494,48.1852,29.4184,78.4459
22.6169,65.5398,41.7778,63.7657,22.3054,99.0614,92.948,75.2868,6.5222,64.495,125.0245,54.1818,39.5519,88.5617,82.0017,164.0248,46.256,68.9946,67.9303,10.4616,38.873
22.717,78.3583,50.2243,60.5692,33.7,63.6644,8.6224,55.6858,27.3483,36.3716,118.714,36.4483,86.5262,67.4323,82.6033,138.4152,27.8716,64.2533,63.9611,6.0345,39.16
22.8171,72.1771,81.4454,50.8842,28.6809,31.4322,54.8111,35.8146,19.8057,42.1808,95.5558,42.8372,31.7548,36.9742,45.0217,150.8646,28.535,40.6262,49.4229,32.8672,61.2917
22.9172,36.3867,5.0251,27.5097,43.1458,28.1877,120.8545,21.94,45.1734,42.4412,175.8922,29.6692,54.1329,27.4497,23.1682,232.6865,21.7342,26.8482,33.8791,70.8359,37.7485
23.0172,20.3777,36.0831,13.892,54.2927,48.5166,125.5055,19.6091,68.9072,19.4483,97.6958,17.6898,14.361,21.3001,11.15,200.9661,38.1967,18.0973,13.173,46.4853,14.2502
23.1173,15.146,37.6279,17.8984,55.3176,39.2684,66.6446,14.9339,74.8849,34.4559,62.7746,32.1813,40.3165,25.1714,15.1024,141.6673,37.6359,8.0122,4.7778,14.0772,21.8861
23.2174,21.8072,59.8572,28.4514,34.3939,28.1395,21.4427,17.1728,43.329,48.2911,145.6929,38.9521,40.9483,30.1857,17.1332,34.3878,29.4525,8.0318,21.9925,15.048,65.2297
23.3175,25.5501,39.236,25.3023,27.9015,24.5549,70.432,18.5374,17.1863,25.6661,110.569,19.7336,37.5003,15.66,13.0303,108.7962,16.3535,9.9597,24.4804,10.6612,76.2162
23.4175,41.1705,88.3062,31.0966,69.0385,54.919,78.8134,34.1608,26.8913,10.8956,60.3643,29.8533,47.2632,25.5864,5.6098,186.1184,17.6367,18.153,14.6698,33.4055,48.6733
23.5176,64.5794,145.5294,42.2962,82.1928,65.787,78.9527,36.5704,44.8835,42.573,34.8485,38.4952,50.217,30.6524,5.7764,182.4574,47.7133,29.0394,19.1309,67.181,38.066
23.6177,58.4248,177.4173,41.6692,72.996,50.0615,42.817,34.9696,48.5994,58.8773,108.6279,19.8473,48.6795,43.7107,16.7579,136.7966,67.0104,40.618,21.5681,49.6499,55.3888
23.7178,41.6477,121.8472,44.7579,43.4728,42.966,36.2,36.324,23.9455,52.2504,100.4612,26.0299,75.2144,50.887,54.2989,166.6335,49.6083,37.3133,25.3691,18.8793,18.1389
23.8178,34.8955,61.6553,41.0614,14.664,43.5399,35.0325,28.2149,19.0632,38.8484,192.8122,39.2253,41.3258,35.5888,56.1737,193.3469,26.0973,29.9075,38.8602,21.4068,60.0798
23.9179,33.9788,35.3762,24.635,7.969,40.4812,62.7173,19.653,31.4696,45.2767,206.1829,19.6482,52.9736,20.4793,19.1025,143.2298,23.3128,15.4017,45.6904,22.552,80.0443
24.018,23.5998,81.6063,11.785,7.0368,28.9712,63.9394,14.5739,18.9723,17.5447,98.501,14.9298,59.4099,5.5132,12.3332,142.3168,19.9217,7.5099,30.8085,11.4826,74.269
24.1181,14.2847,48.6235,6.9805,12.1079,15.1225,46.3619,15.5068,20.314,15.6158,60.8212,33.4682,83.4865,19.9429,42.2208,180.6622,33.7805,3.4081,29.9842,18.4279,39.5428
24.2181,10.8225,75.4898,5.121,34.3896,4.0313,16.2412,15.7855,14.6778,5.7302,51.4995,39.0013,110.7632,11.3036,45.3309,95.0471,40.0441,5.1211,28.4999,34.6652,52.3662
24.3182,9.2946,74.4441,4.2061,27.4892,21.6252,45.6216,5.8285,24.3743,19.1071,85.2039,32.196,150.3269,12.5379,32.4415,31.5846,36.8391,7.2142,10.1013,29.389,64.2196
24.4183,3.6963,46.3736,16.5172,40.6974,28.5297,78.6349,9.8204,30.2824,4.0287,25.6212,26.2567,114.1917,3.5232,34.3756,144.9906,19.5507,18.1018,7.7661,20.1135,31.5796
24.5184,17.4707,27.9194,24.3373,52.818,19.5491,36.373,20.8662,7.3996,6.0756,37.0885,17.5579,9.2777,9.8769,26.7983,144.9527,18.5948,22.6044,2.1469,13.7274,53.1025
24.6184,33.3539,53.6256,23.5775,13.2642,35.9161,69.2341,26.205,6.0807,20.9328,31.7053,47.1782,76.3986,10.373,5.1147,77.7123,18.1383,25.0383,10.4636,40.4573,81.9462
24.7185,21.2967,90.0361,20.464,17.2052,35.6515,106.892,18.8527,21.6907,36.2959,152.2492,42.1184,108.8805,17.1142,15.2384,10.0556,17.353,21.0171,13.523,35.2804,76.9778
24.8186,7.346,73.3507,16.1461,49.1758,25.3594,101.6756,12.0373,36.7131,16.8675,156.7605,12.4707,84.8686,30.0914,16.9111,91.9967,33.6873,11.487,11.0127,35.5184,38.7899
24.9187,7.5787,40.9529,16.3843,27.3798,13.4403,57.7698,13.6607,31.6522,3.9867,81.8376,14.7759,52.1403,26.9872,21.2491,118.0507,34.7274,9.7534,16.2758,53.5289,29.2373
25.0187,0.9501,52.6263,12.7929,27.7449,9.5229,9.9982,10.0735,33.4644,13.1331,6.7575,17.9433,15.1833,19.0958,13.4366,92.5761,35.5661,14.6002,16.2499,31.4843,49.8723
25.1188,7.9316,89.8402,16.547,88.4068,26.4937,27.1835,11.9442,45.6631,27.8129,80.3167,32.9306,83.7569,26.3226,23.404,52.7675,39.5444,16.9869,21.579,16.4659,74.8063
25.2189,16.4433,105.9455,13.061,71.5615,35.5116,51.1333,14.2258,32.4827,35.7594,109.1801,31.1011,108.6636,6.356,39.2898,12.799,18.52,7.636,32.197,54.6178,82.1783
25.319,24.6381,57.0935,11.0545,23.7937,35.0534,32.0958,15.038,21.7605,27.3254,103.7119,12.1808,56.3457,7.0882,41.2607,84.3153,30.7956,17.621,25.0569,35.7987,62.4266
25.419,27.8289,63.8712,19.1051,32.4002,39.0609,60.2002,21.5193,31.0416,14.2638,22.5305,5.6309,32.1438,9.193,33.9132,71.4461,53.9568,19.8607,22.1653,41.2358,82.9994
25.5191,18.5607,54.1039,18.9777,66.0123,39.5844,80.5903,24.2794,38.4121,44.0429,120.2475,2.4384,19.9598,33.4973,11.0757,80.7615,58.7062,20.0587,37.7941,48.5791,77.0731
25.6192,8.4467,49.4085,9.4908,32.9663,33.6395,66.0133,15.6291,34.0353,47.7402,156.4533,18.2506,36.8354,33.6575,12.4144,131.214,43.6926,16.9345,21.4695,33.1755,34.894
25.7193,17.2081,65.4832,6.8756,8.4217,26.4581,56.4782,10.5186,20.1054,33.1184,121.8195,19.8003,30.9506,2.557,24.4853,98.0933,8.486,11.9827,14.5013,18.9728,34.2113
25.8193,14.7999,49.6974,5.7084,21.8334,9.8568,19.8865,8.5458,7.4395,22.0102,76.3738,8.9607,24.3726,17.9111,21.9525,211.9027,38.1837,10.5825,12.75,28.0382,77.1138
25.9194,16.9153,72.2538,7.174,47.2217,26.7448,94.1746,5.8085,4.8197,9.7555,65.7051,14.1073,5.7006,8.3849,11.5282,125.4644,23.6929,16.5735,10.4358,49.6678,42.6708
26.0195,25.7469,143.0539,9.9006,35.974,46.6428,105.2118,4.788,9.8892,13.6316,55.035,20.0148,78.9445,15.115,17.8908,77.6565,11.4426,6.4919,19.9215,29.4616,7.5248
26.1196,25.0061,120.1131,11.8643,15.1244,34.0512,50.1999,12.8409,13.7007,6.6928,43.9667,12.4305,108.2677,31.5167,22.4648,105.4776,33.4335,9.4371,21.1503,25.0975,19.714
26.2196,19.2181,74.2627,8.9633,20.1889,26.7091,54.5167,16.8243,20.4144,15.6184,117.885,23.6249,91.5878,23.8943,24.9574,113.3854,17.5882,13.7219,19.7456,39.3178,30.4518
26.3197,22.2981,87.0041,5.341,8.1204,27.1243,62.5174,20.2929,27.2476,11.3503,47.4776,35.2939,96.4678,18.8329,4.186,113.0257,47.3294,19.4656,22.8767,31.4181,52.5086
26.4198,13.1156,34.695,0.9922,19.4163,6.8522,39.1346,17.0639,29.6871,13.7894,19.394,28.3623,97.0594,33.1854,24.7227,132.0763,46.9208,22.4989,24.1807,27.1998,25.3076
26.5199,0.8209,31.4742,4.4599,11.0114,14.7795,63.7885,17.0904,23.6055,11.9686,56.7171,25.5084,91.0028,36.4301,25.2208,84.8956,58.2794,18.5698,23.6623,61.5563,9.781
26.6199,6.6584,31.2069,15.1995,20.5021,6.0707,13.4184,17.7452,16.5672,16.9277,82.6152,27.5544,89.9785,33.2953,6.785,134.0292,26.0188,16.0055,19.3021,71.9541,36.9661
26.72,14.0848,55.0742,21.8699,48.2478,14.9923,39.8145,13.5647,14.402,20.1104,131.6107,11.1316,10.1097,29.9769,21.0975,181.0626,15.2572,9.2373,29.9197,43.4188,44.0648
26.8201,13.1064,88.9623,15.7349,45.2849,13.2914,46.7071,8.0731,11.4043,35.0817,177.6397,20.7097,83.6429,32.3297,24.2062,89.0599,17.8892,4.4446,29.4936,31.2536,49.9604
26.9202,6.5401,63.1826,3.4843,45.8499,28.6607,62.9509,4.7641,24.7708,22.6036,91.8559,13.6264,50.0628,40.8064,26.8714,91.9432,24.3025,0.7892,3.4276,36.0028,45.3294
